Station,Date,Time,latitude,longitude,PM2.5,PM10,CO,NO,NO2,NH3,O3,SO2
"Sector-12, Karnal, India",2022-01-21 00:00:00,03:00:00,29.6953,77.0027,,384.58,2.75,,11.84,18.75,0.16,3.58
"Sector-12, Karnal, India",2022-01-21 00:00:00,04:00:00,29.6953,77.0027,,363.92,2.46,,15.12,16.21,3.26,4.53
"Sector-12, Karnal, India",2022-01-21 00:00:00,05:00:00,29.6953,77.0027,,369.41,2.43,,13.84,13.93,11.62,3.93
"Sector-12, Karnal, India",2022-01-21 00:00:00,06:00:00,29.6953,77.0027,,381.78,2.4,,14.75,14.95,36.48,3.93
"Sector-12, Karnal, India",2022-01-21 00:00:00,07:00:00,29.6953,77.0027,,185.99,0.92,,6.47,0.73,127.32,20.98
"Sector-12, Karnal, India",2022-01-21 00:00:00,08:00:00,29.6953,77.0027,,151.84,0.75,,5.6,0.9,140.19,21.93
"Sector-12, Karnal, India",2022-01-21 00:00:00,09:00:00,29.6953,77.0027,,138.85,0.71,,4.92,1.55,145.91,21.22
"Sector-12, Karnal, India",2022-01-21 00:00:00,10:00:00,29.6953,77.0027,,139.42,0.75,,6.74,12.54,105.86,15.02
"Sector-12, Karnal, India",2022-01-21 00:00:00,11:00:00,29.6953,77.0027,,151.18,0.88,,10.38,25.33,65.09,9.3
"Sector-12, Karnal, India",2022-01-21 00:00:00,12:00:00,29.6953,77.0027,,164.14,1.0,,15.66,30.91,41.48,6.44
"Sector-12, Karnal, India",2022-01-21 00:00:00,13:00:00,29.6953,77.0027,,181.93,1.16,,20.4,34.96,24.32,5.3
"Sector-12, Karnal, India",2022-01-21 00:00:00,14:00:00,29.6953,77.0027,,208.84,1.38,,23.31,32.93,9.75,4.95
"Sector-12, Karnal, India",2022-01-21 00:00:00,15:00:00,29.6953,77.0027,,242.5,1.63,,23.67,28.12,1.97,4.71
"Sector-12, Karnal, India",2022-01-21 00:00:00,16:00:00,29.6953,77.0027,,279.56,1.9,,22.04,20.77,0.38,3.93
"Sector-12, Karnal, India",2022-01-21 00:00:00,17:00:00,29.6953,77.0027,,312.87,2.16,,20.76,12.79,0.4,3.13
"Sector-12, Karnal, India",2022-01-21 00:00:00,18:00:00,29.6953,77.0027,,328.56,2.22,,21.13,8.99,5.81,3.43
"Sector-12, Karnal, India",2022-01-21 00:00:00,19:00:00,29.6953,77.0027,,315.43,1.68,,11.47,5.95,75.82,12.16
"Sector-12, Karnal, India",2022-01-21 00:00:00,20:00:00,29.6953,77.0027,,323.21,1.56,,8.65,5.89,84.4,9.66
"Sector-12, Karnal, India",2022-01-21 00:00:00,21:00:00,29.6953,77.0027,,298.56,1.38,,6.65,5.76,86.55,8.7
"Sector-12, Karnal, India",2022-01-21 00:00:00,22:00:00,29.6953,77.0027,,237.75,1.15,,5.64,4.69,90.84,11.44
"Sector-12, Karnal, India",2022-01-21 00:00:00,23:00:00,29.6953,77.0027,,209.4,1.07,,5.14,4.43,91.55,11.92
"Sector-12, Karnal, India",2022-01-22 00:00:00,00:00:00,29.6953,77.0027,,202.44,1.05,,4.46,4.12,97.27,10.61
"Sector-12, Karnal, India",2022-01-22 00:00:00,01:00:00,29.6953,77.0027,,191.08,0.99,,3.96,3.29,97.27,9.54
"Sector-12, Karnal, India",2022-01-22 00:00:00,02:00:00,29.6953,77.0027,,189.87,0.92,,4.19,2.01,89.41,12.52
"Sector-12, Karnal, India",2022-01-22 00:00:00,03:00:00,29.6953,77.0027,,203.5,0.88,,8.01,0.38,67.95,27.18
"Sector-12, Karnal, India",2022-01-22 00:00:00,04:00:00,29.6953,77.0027,,189.53,0.83,,15.3,0.22,45.78,44.82
"Sector-12, Karnal, India",2022-01-22 00:00:00,05:00:00,29.6953,77.0027,,158.88,0.78,,13.66,1.28,43.99,35.29
"Sector-12, Karnal, India",2022-01-22 00:00:00,06:00:00,29.6953,77.0027,,119.12,0.71,,8.1,2.41,60.8,16.93
"Sector-12, Karnal, India",2022-01-22 00:00:00,07:00:00,29.6953,77.0027,,72.7,0.56,,4.1,2.66,82.97,7.51
"Sector-12, Karnal, India",2022-01-22 00:00:00,08:00:00,29.6953,77.0027,,41.86,0.45,,2.69,2.82,92.98,4.41
"Sector-12, Karnal, India",2022-01-22 00:00:00,09:00:00,29.6953,77.0027,,28.19,0.4,,2.66,2.98,94.41,3.87
"Sector-12, Karnal, India",2022-01-22 00:00:00,10:00:00,29.6953,77.0027,,27.93,0.39,,3.32,2.91,91.55,5.13
"Sector-12, Karnal, India",2022-01-22 00:00:00,11:00:00,29.6953,77.0027,,39.56,0.45,,4.46,3.2,86.55,7.63
"Sector-12, Karnal, India",2022-01-22 00:00:00,12:00:00,29.6953,77.0027,,50.89,0.5,,4.87,3.48,82.97,8.34
"Sector-12, Karnal, India",2022-01-22 00:00:00,13:00:00,29.6953,77.0027,,53.57,0.52,,4.05,3.64,82.25,6.68
"Sector-12, Karnal, India",2022-01-22 00:00:00,14:00:00,29.6953,77.0027,,63.18,0.58,,3.23,3.51,83.68,4.83
"Sector-12, Karnal, India",2022-01-22 00:00:00,15:00:00,29.6953,77.0027,,74.37,0.64,,2.82,3.32,84.4,3.93
"Sector-12, Karnal, India",2022-01-22 00:00:00,16:00:00,29.6953,77.0027,,71.28,0.62,,2.59,3.23,85.83,3.67
"Sector-12, Karnal, India",2022-01-22 00:00:00,17:00:00,29.6953,77.0027,,60.98,0.59,,2.55,3.23,85.12,3.73
"Sector-12, Karnal, India",2022-01-22 00:00:00,18:00:00,29.6953,77.0027,,54.15,0.57,,2.62,3.23,84.4,3.81
"Sector-12, Karnal, India",2022-01-22 00:00:00,19:00:00,29.6953,77.0027,,53.23,0.55,,2.69,3.29,82.97,3.81
"Sector-12, Karnal, India",2022-01-22 00:00:00,20:00:00,29.6953,77.0027,,55.26,0.55,,2.69,3.51,79.39,3.81
"Sector-12, Karnal, India",2022-01-22 00:00:00,21:00:00,29.6953,77.0027,,57.17,0.57,,2.73,3.7,75.82,3.78
"Sector-12, Karnal, India",2022-01-22 00:00:00,22:00:00,29.6953,77.0027,,59.0,0.59,,2.82,3.89,72.24,3.7
"Sector-12, Karnal, India",2022-01-22 00:00:00,23:00:00,29.6953,77.0027,,56.3,0.6,,2.87,3.89,70.1,3.64
"Sector-12, Karnal, India",2022-01-23 00:00:00,00:00:00,29.6953,77.0027,,45.65,0.57,,2.96,3.86,67.95,3.76
"Sector-12, Karnal, India",2022-01-24 00:00:00,01:00:00,29.6953,77.0027,,141.32,1.5,,14.75,27.61,0.01,4.35
"Sector-12, Karnal, India",2022-01-24 00:00:00,02:00:00,29.6953,77.0027,,141.66,1.48,,14.75,28.12,0.01,4.35
"Sector-12, Karnal, India",2022-01-24 00:00:00,03:00:00,29.6953,77.0027,,141.82,1.47,,14.39,33.44,0.09,4.83
"Sector-12, Karnal, India",2022-01-24 00:00:00,04:00:00,29.6953,77.0027,,107.23,1.13,,16.03,20.27,11.18,6.26
"Sector-12, Karnal, India",2022-01-24 00:00:00,05:00:00,29.6953,77.0027,,89.6,1.0,,13.3,15.45,23.25,7.51
"Sector-12, Karnal, India",2022-01-24 00:00:00,06:00:00,29.6953,77.0027,,82.44,0.97,,12.39,13.81,28.25,8.58
"Sector-12, Karnal, India",2022-01-24 00:00:00,07:00:00,29.6953,77.0027,,72.84,0.83,,7.65,7.28,47.92,8.23
"Sector-12, Karnal, India",2022-01-24 00:00:00,08:00:00,29.6953,77.0027,,65.38,0.73,,4.55,5.19,63.66,6.85
"Sector-12, Karnal, India",2022-01-24 00:00:00,09:00:00,29.6953,77.0027,,62.46,0.69,,3.46,5.38,75.1,5.78
"Sector-12, Karnal, India",2022-01-24 00:00:00,10:00:00,29.6953,77.0027,,72.96,0.8,,6.01,19.0,52.21,4.11
"Sector-12, Karnal, India",2022-01-24 00:00:00,11:00:00,29.6953,77.0027,,91.84,1.01,,10.56,30.4,23.96,3.55
"Sector-12, Karnal, India",2022-01-24 00:00:00,12:00:00,29.6953,77.0027,,108.32,1.24,,16.21,39.52,6.62,4.17
"Sector-12, Karnal, India",2022-01-24 00:00:00,13:00:00,29.6953,77.0027,,124.84,1.47,,20.21,57.25,0.14,6.02
"Sector-12, Karnal, India",2022-01-24 00:00:00,14:00:00,29.6953,77.0027,,142.82,1.66,,21.86,76.0,0.02,8.34
"Sector-12, Karnal, India",2022-01-24 00:00:00,15:00:00,29.6953,77.0027,,159.01,1.79,,22.58,92.21,0.01,10.25
"Sector-12, Karnal, India",2022-01-24 00:00:00,16:00:00,29.6953,77.0027,,173.09,1.9,,23.67,111.46,0.01,12.16
"Sector-12, Karnal, India",2022-01-24 00:00:00,17:00:00,29.6953,77.0027,,188.54,2.06,,24.41,135.78,0.0,13.95
"Sector-12, Karnal, India",2022-01-24 00:00:00,18:00:00,29.6953,77.0027,,203.12,2.22,,23.13,151.99,0.0,14.19
"Sector-12, Karnal, India",2022-01-24 00:00:00,19:00:00,29.6953,77.0027,,211.95,2.3,,21.13,170.23,0.0,12.87
"Sector-12, Karnal, India",2022-01-24 00:00:00,20:00:00,29.6953,77.0027,,215.55,2.27,,19.85,182.39,0.0,11.32
"Sector-12, Karnal, India",2022-01-24 00:00:00,21:00:00,29.6953,77.0027,,218.84,2.16,,18.03,172.26,0.0,9.3
"Sector-12, Karnal, India",2022-01-24 00:00:00,22:00:00,29.6953,77.0027,,219.48,2.06,,15.12,97.27,0.0,5.07
"Sector-12, Karnal, India",2022-01-24 00:00:00,23:00:00,29.6953,77.0027,,218.8,1.98,,13.12,52.18,0.0,2.77
"Sector-12, Karnal, India",2022-01-25 00:00:00,00:00:00,29.6953,77.0027,,217.47,1.92,,12.02,32.42,0.0,1.97
"Sector-12, Karnal, India",2022-01-25 00:00:00,01:00:00,29.6953,77.0027,,211.04,1.84,,11.56,21.28,0.0,1.91
"Sector-12, Karnal, India",2022-01-25 00:00:00,02:00:00,29.6953,77.0027,,208.16,1.82,,10.75,17.23,0.0,2.47
"Sector-12, Karnal, India",2022-01-25 00:00:00,03:00:00,29.6953,77.0027,,199.11,1.76,,10.56,15.45,0.98,2.86
"Sector-12, Karnal, India",2022-01-25 00:00:00,04:00:00,29.6953,77.0027,,153.39,1.35,,12.02,12.54,14.48,3.93
"Sector-12, Karnal, India",2022-01-25 00:00:00,05:00:00,29.6953,77.0027,,145.96,1.28,,9.93,12.54,23.96,3.93
"Sector-12, Karnal, India",2022-01-25 00:00:00,06:00:00,29.6953,77.0027,,141.99,1.19,,9.29,13.55,40.05,4.17
"Sector-12, Karnal, India",2022-01-25 00:00:00,07:00:00,29.6953,77.0027,,91.14,0.72,,3.05,3.36,98.71,7.15
"Sector-12, Karnal, India",2022-01-25 00:00:00,08:00:00,29.6953,77.0027,,80.13,0.65,,1.75,3.39,111.58,6.2
"Sector-12, Karnal, India",2022-01-25 00:00:00,09:00:00,29.6953,77.0027,,75.59,0.63,,1.38,4.37,118.73,5.42
"Sector-12, Karnal, India",2022-01-25 00:00:00,10:00:00,29.6953,77.0027,,74.73,0.63,,2.16,8.61,110.15,4.53
"Sector-12, Karnal, India",2022-01-25 00:00:00,11:00:00,29.6953,77.0027,,77.42,0.67,,4.1,14.69,94.41,3.99
"Sector-12, Karnal, India",2022-01-25 00:00:00,12:00:00,29.6953,77.0027,,80.26,0.71,,7.01,18.75,79.39,3.99
"Sector-12, Karnal, India",2022-01-25 00:00:00,13:00:00,29.6953,77.0027,,84.52,0.77,,9.56,19.51,66.52,3.73
"Sector-12, Karnal, India",2022-01-25 00:00:00,14:00:00,29.6953,77.0027,,87.84,0.83,,10.93,16.97,55.79,3.13
"Sector-12, Karnal, India",2022-01-25 00:00:00,15:00:00,29.6953,77.0027,,89.89,0.87,,11.38,13.43,47.21,2.59
"Sector-12, Karnal, India",2022-01-25 00:00:00,16:00:00,29.6953,77.0027,,92.11,0.91,,11.2,11.15,41.13,2.24
"Sector-12, Karnal, India",2022-01-25 00:00:00,17:00:00,29.6953,77.0027,,95.95,0.93,,10.75,10.51,35.76,2.06
"Sector-12, Karnal, India",2022-01-25 00:00:00,18:00:00,29.6953,77.0027,,100.33,0.96,,10.11,10.39,31.83,1.77
"Sector-12, Karnal, India",2022-01-25 00:00:00,19:00:00,29.6953,77.0027,,104.36,0.96,,9.29,10.39,29.33,1.4
"Sector-12, Karnal, India",2022-01-25 00:00:00,20:00:00,29.6953,77.0027,,108.99,0.97,,8.38,10.26,28.61,1.27
"Sector-12, Karnal, India",2022-01-25 00:00:00,21:00:00,29.6953,77.0027,,114.46,0.97,,7.56,10.26,29.33,1.24
"Sector-12, Karnal, India",2022-01-25 00:00:00,22:00:00,29.6953,77.0027,,120.19,0.99,,7.01,10.26,29.33,1.25
"Sector-12, Karnal, India",2022-01-25 00:00:00,23:00:00,29.6953,77.0027,,125.4,1.01,,6.83,10.39,27.89,1.22
"Sector-12, Karnal, India",2022-01-26 00:00:00,00:00:00,29.6953,77.0027,,130.09,1.03,,6.92,10.51,25.39,1.22
"Sector-12, Karnal, India",2022-01-26 00:00:00,01:00:00,29.6953,77.0027,,134.85,1.05,,7.38,10.64,23.25,1.46
"Sector-12, Karnal, India",2022-01-26 00:00:00,02:00:00,29.6953,77.0027,,141.23,1.11,,8.47,10.26,21.28,2.15
"Sector-12, Karnal, India",2022-01-26 00:00:00,03:00:00,29.6953,77.0027,,148.15,1.19,,9.56,11.65,16.27,2.68
"Sector-12, Karnal, India",2022-01-26 00:00:00,04:00:00,29.6953,77.0027,,154.3,1.24,,8.1,12.03,19.13,3.1
"Sector-12, Karnal, India",2022-01-26 00:00:00,05:00:00,29.6953,77.0027,,162.89,1.28,,7.47,11.91,27.89,3.58
"Sector-12, Karnal, India",2022-01-26 00:00:00,06:00:00,29.6953,77.0027,,178.71,1.3,,7.1,12.16,51.5,4.41
"Sector-12, Karnal, India",2022-01-26 00:00:00,07:00:00,29.6953,77.0027,,143.98,0.97,,1.62,1.44,130.18,13.23
"Sector-12, Karnal, India",2022-01-26 00:00:00,08:00:00,29.6953,77.0027,,108.02,0.81,,0.98,2.5,131.61,10.13
"Sector-12, Karnal, India",2022-01-26 00:00:00,09:00:00,29.6953,77.0027,,90.68,0.75,,0.94,2.63,124.45,12.4
"Sector-12, Karnal, India",2022-01-26 00:00:00,10:00:00,29.6953,77.0027,,94.69,0.76,,1.43,4.88,121.59,13.23
"Sector-12, Karnal, India",2022-01-26 00:00:00,11:00:00,29.6953,77.0027,,102.43,0.83,,3.19,11.15,114.44,10.13
"Sector-12, Karnal, India",2022-01-26 00:00:00,12:00:00,29.6953,77.0027,,111.24,0.89,,5.46,15.58,105.86,9.54
"Sector-12, Karnal, India",2022-01-26 00:00:00,13:00:00,29.6953,77.0027,,112.73,0.87,,6.01,15.58,105.86,8.58
"Sector-12, Karnal, India",2022-01-26 00:00:00,14:00:00,29.6953,77.0027,,124.25,1.0,,8.38,19.76,90.12,5.78
"Sector-12, Karnal, India",2022-01-26 00:00:00,15:00:00,29.6953,77.0027,,103.15,0.88,,7.92,15.33,81.54,4.83
"Sector-12, Karnal, India",2022-01-26 00:00:00,16:00:00,29.6953,77.0027,,104.04,0.89,,8.1,12.67,73.67,4.23
"Sector-12, Karnal, India",2022-01-26 00:00:00,17:00:00,29.6953,77.0027,,107.46,0.91,,7.92,10.89,70.1,3.87
"Sector-12, Karnal, India",2022-01-26 00:00:00,18:00:00,29.6953,77.0027,,113.32,0.93,,7.56,9.63,67.95,3.46
"Sector-12, Karnal, India",2022-01-26 00:00:00,19:00:00,29.6953,77.0027,,128.32,1.0,,6.92,8.74,71.53,3.55
"Sector-12, Karnal, India",2022-01-26 00:00:00,20:00:00,29.6953,77.0027,,128.86,0.97,,6.38,8.74,65.09,3.04
"Sector-12, Karnal, India",2022-01-26 00:00:00,21:00:00,29.6953,77.0027,,138.7,1.01,,5.83,8.49,65.8,3.28
"Sector-12, Karnal, India",2022-01-26 00:00:00,22:00:00,29.6953,77.0027,,124.71,0.95,,5.64,8.04,69.38,3.58
"Sector-12, Karnal, India",2022-01-26 00:00:00,23:00:00,29.6953,77.0027,,158.91,1.08,,5.05,8.23,67.95,4.05
"Sector-12, Karnal, India",2022-01-27 00:00:00,00:00:00,29.6953,77.0027,,168.64,1.12,,5.1,8.23,67.23,4.29
"Sector-12, Karnal, India",2022-01-27 00:00:00,01:00:00,29.6953,77.0027,,177.43,1.17,,5.55,8.23,65.09,4.71
"Sector-12, Karnal, India",2022-01-27 00:00:00,02:00:00,29.6953,77.0027,,189.29,1.26,,6.83,8.74,58.65,5.3
"Sector-12, Karnal, India",2022-01-27 00:00:00,03:00:00,29.6953,77.0027,,199.06,1.32,,8.65,9.25,50.78,5.78
"Sector-12, Karnal, India",2022-01-27 00:00:00,04:00:00,29.6953,77.0027,,200.19,1.36,,8.47,9.75,50.07,6.14
"Sector-12, Karnal, India",2022-01-27 00:00:00,05:00:00,29.6953,77.0027,,196.79,1.35,,7.47,10.89,59.37,6.62
"Sector-12, Karnal, India",2022-01-27 00:00:00,06:00:00,29.6953,77.0027,,194.62,1.28,,6.28,12.03,81.54,7.57
"Sector-12, Karnal, India",2022-01-27 00:00:00,07:00:00,29.6953,77.0027,,144.95,0.93,,2.37,6.27,138.76,19.79
"Sector-12, Karnal, India",2022-01-27 00:00:00,08:00:00,29.6953,77.0027,,119.92,0.77,,1.4,6.21,148.77,20.03
"Sector-12, Karnal, India",2022-01-27 00:00:00,09:00:00,29.6953,77.0027,,104.07,0.69,,1.17,6.71,150.2,17.88
"Sector-12, Karnal, India",2022-01-27 00:00:00,10:00:00,29.6953,77.0027,,100.29,0.68,,1.59,8.99,147.34,14.66
"Sector-12, Karnal, India",2022-01-27 00:00:00,11:00:00,29.6953,77.0027,,97.03,0.68,,2.66,12.16,137.33,11.8
"Sector-12, Karnal, India",2022-01-27 00:00:00,12:00:00,29.6953,77.0027,,105.3,0.73,,4.46,15.71,130.18,10.37
"Sector-12, Karnal, India",2022-01-27 00:00:00,13:00:00,29.6953,77.0027,,114.85,0.79,,5.74,19.0,124.45,9.42
"Sector-12, Karnal, India",2022-01-27 00:00:00,14:00:00,29.6953,77.0027,,125.27,0.85,,6.38,21.03,120.16,8.46
"Sector-12, Karnal, India",2022-01-27 00:00:00,15:00:00,29.6953,77.0027,,135.09,0.91,,6.47,20.01,114.44,7.63
"Sector-12, Karnal, India",2022-01-27 00:00:00,16:00:00,29.6953,77.0027,,138.13,0.92,,6.28,17.23,107.29,7.03
"Sector-12, Karnal, India",2022-01-27 00:00:00,17:00:00,29.6953,77.0027,,136.79,0.91,,6.01,14.57,101.57,6.62
"Sector-12, Karnal, India",2022-01-27 00:00:00,18:00:00,29.6953,77.0027,,135.77,0.91,,5.74,12.41,97.27,6.26
"Sector-12, Karnal, India",2022-01-27 00:00:00,19:00:00,29.6953,77.0027,,135.16,0.89,,5.37,10.64,95.84,6.02
"Sector-12, Karnal, India",2022-01-27 00:00:00,20:00:00,29.6953,77.0027,,136.19,0.89,,4.92,9.25,95.84,6.02
"Sector-12, Karnal, India",2022-01-27 00:00:00,21:00:00,29.6953,77.0027,,138.95,0.89,,4.46,8.23,95.84,6.2
"Sector-12, Karnal, India",2022-01-27 00:00:00,22:00:00,29.6953,77.0027,,142.82,0.89,,4.14,7.54,97.27,6.44
"Sector-12, Karnal, India",2022-01-27 00:00:00,23:00:00,29.6953,77.0027,,145.68,0.91,,4.01,7.28,95.84,6.68
"Sector-12, Karnal, India",2022-01-28 00:00:00,00:00:00,29.6953,77.0027,,145.8,0.91,,4.14,7.09,91.55,6.91
"Sector-12, Karnal, India",2022-01-28 00:00:00,01:00:00,29.6953,77.0027,,147.65,0.92,,4.6,7.16,87.98,7.75
"Sector-12, Karnal, India",2022-01-28 00:00:00,02:00:00,29.6953,77.0027,,147.7,0.95,,5.78,7.6,82.25,9.18
"Sector-12, Karnal, India",2022-01-28 00:00:00,03:00:00,29.6953,77.0027,,141.72,0.93,,7.29,8.04,77.25,10.49
"Sector-12, Karnal, India",2022-01-28 00:00:00,04:00:00,29.6953,77.0027,,130.18,0.89,,7.01,8.74,80.11,11.68
"Sector-12, Karnal, India",2022-01-28 00:00:00,05:00:00,29.6953,77.0027,,123.38,0.85,,5.69,10.01,91.55,13.23
"Sector-12, Karnal, India",2022-01-28 00:00:00,06:00:00,29.6953,77.0027,,121.78,0.8,,4.01,9.88,114.44,16.21
"Sector-12, Karnal, India",2022-01-28 00:00:00,07:00:00,29.6953,77.0027,,104.32,0.65,,1.84,6.4,143.05,21.7
"Sector-12, Karnal, India",2022-01-28 00:00:00,08:00:00,29.6953,77.0027,,98.8,0.6,,1.25,6.52,151.63,20.03
"Sector-12, Karnal, India",2022-01-28 00:00:00,09:00:00,29.6953,77.0027,,93.91,0.58,,1.09,6.97,153.06,17.64
"Sector-12, Karnal, India",2022-01-28 00:00:00,10:00:00,29.6953,77.0027,,95.1,0.59,,1.64,9.37,145.91,15.5
"Sector-12, Karnal, India",2022-01-28 00:00:00,11:00:00,29.6953,77.0027,,101.17,0.62,,3.0,13.43,135.9,13.23
"Sector-12, Karnal, India",2022-01-28 00:00:00,12:00:00,29.6953,77.0027,,109.06,0.66,,5.14,17.23,124.45,12.04
"Sector-12, Karnal, India",2022-01-28 00:00:00,13:00:00,29.6953,77.0027,,114.55,0.71,,6.92,20.52,113.01,10.85
"Sector-12, Karnal, India",2022-01-28 00:00:00,14:00:00,29.6953,77.0027,,121.06,0.76,,8.19,20.77,100.14,9.18
"Sector-12, Karnal, India",2022-01-28 00:00:00,15:00:00,29.6953,77.0027,,125.49,0.81,,9.01,17.23,88.69,7.75
"Sector-12, Karnal, India",2022-01-28 00:00:00,16:00:00,29.6953,77.0027,,128.81,0.84,,9.38,13.05,78.68,6.5
"Sector-12, Karnal, India",2022-01-28 00:00:00,17:00:00,29.6953,77.0027,,133.1,0.88,,9.65,10.89,68.66,5.48
"Sector-12, Karnal, India",2022-01-28 00:00:00,18:00:00,29.6953,77.0027,,137.0,0.91,,9.84,9.63,60.8,4.59
"Sector-12, Karnal, India",2022-01-28 00:00:00,19:00:00,29.6953,77.0027,,138.23,0.92,,9.56,9.37,54.36,3.81
"Sector-12, Karnal, India",2022-01-28 00:00:00,20:00:00,29.6953,77.0027,,139.49,0.92,,8.83,9.25,52.21,3.46
"Sector-12, Karnal, India",2022-01-28 00:00:00,21:00:00,29.6953,77.0027,,143.34,0.93,,8.19,9.12,52.21,3.19
"Sector-12, Karnal, India",2022-01-28 00:00:00,22:00:00,29.6953,77.0027,,151.37,0.96,,7.56,9.12,52.21,2.95
"Sector-12, Karnal, India",2022-01-28 00:00:00,23:00:00,29.6953,77.0027,,157.94,0.99,,7.1,9.25,53.64,2.83
"Sector-12, Karnal, India",2022-01-29 00:00:00,00:00:00,29.6953,77.0027,,161.39,1.0,,6.83,9.37,54.36,2.8
"Sector-12, Karnal, India",2022-01-29 00:00:00,01:00:00,29.6953,77.0027,,165.92,1.01,,6.92,9.5,55.07,2.95
"Sector-12, Karnal, India",2022-01-29 00:00:00,02:00:00,29.6953,77.0027,,168.99,1.04,,7.83,9.63,52.93,3.31
"Sector-12, Karnal, India",2022-01-29 00:00:00,03:00:00,29.6953,77.0027,,169.3,1.08,,9.11,9.88,47.21,3.55
"Sector-12, Karnal, India",2022-01-29 00:00:00,04:00:00,29.6953,77.0027,,165.29,1.08,,8.38,11.15,45.42,3.67
"Sector-12, Karnal, India",2022-01-29 00:00:00,05:00:00,29.6953,77.0027,,160.95,1.07,,7.2,13.68,50.07,4.05
"Sector-12, Karnal, India",2022-01-29 00:00:00,06:00:00,29.6953,77.0027,,157.53,1.0,,6.1,15.45,70.1,5.54
"Sector-12, Karnal, India",2022-01-29 00:00:00,07:00:00,29.6953,77.0027,,124.11,0.68,,2.66,7.92,125.89,16.45
"Sector-12, Karnal, India",2022-01-29 00:00:00,08:00:00,29.6953,77.0027,,114.63,0.58,,1.55,6.9,140.19,18.36
"Sector-12, Karnal, India",2022-01-29 00:00:00,09:00:00,29.6953,77.0027,,110.84,0.55,,1.25,7.35,143.05,17.64
"Sector-12, Karnal, India",2022-01-29 00:00:00,10:00:00,29.6953,77.0027,,106.59,0.53,,1.64,9.75,134.47,15.5
"Sector-12, Karnal, India",2022-01-29 00:00:00,11:00:00,29.6953,77.0027,,105.61,0.54,,2.82,13.55,120.16,13.23
"Sector-12, Karnal, India",2022-01-29 00:00:00,12:00:00,29.6953,77.0027,,106.36,0.55,,4.73,16.97,107.29,11.92
"Sector-12, Karnal, India",2022-01-29 00:00:00,13:00:00,29.6953,77.0027,,106.62,0.57,,6.38,19.0,95.84,10.61
"Sector-12, Karnal, India",2022-01-29 00:00:00,14:00:00,29.6953,77.0027,,109.39,0.6,,7.29,18.49,85.12,9.18
"Sector-12, Karnal, India",2022-01-29 00:00:00,15:00:00,29.6953,77.0027,,112.26,0.61,,7.56,15.45,77.25,8.11
"Sector-12, Karnal, India",2022-01-29 00:00:00,16:00:00,29.6953,77.0027,,113.02,0.63,,7.47,12.41,70.81,7.99
"Sector-12, Karnal, India",2022-01-29 00:00:00,17:00:00,29.6953,77.0027,,109.04,0.62,,7.01,10.89,68.66,7.99
"Sector-12, Karnal, India",2022-01-29 00:00:00,18:00:00,29.6953,77.0027,,100.44,0.61,,6.1,10.01,70.81,6.32
"Sector-12, Karnal, India",2022-01-29 00:00:00,19:00:00,29.6953,77.0027,,90.79,0.58,,5.01,9.37,75.1,3.93
"Sector-12, Karnal, India",2022-01-29 00:00:00,20:00:00,29.6953,77.0027,,84.74,0.57,,4.05,8.74,77.96,2.71
"Sector-12, Karnal, India",2022-01-29 00:00:00,21:00:00,29.6953,77.0027,,82.94,0.56,,3.42,7.85,82.25,3.28
"Sector-12, Karnal, India",2022-01-29 00:00:00,22:00:00,29.6953,77.0027,,88.8,0.57,,3.05,6.78,87.98,5.54
"Sector-12, Karnal, India",2022-01-29 00:00:00,23:00:00,29.6953,77.0027,,99.76,0.59,,2.91,6.08,94.41,8.11
"Sector-12, Karnal, India",2022-01-30 00:00:00,00:00:00,29.6953,77.0027,,112.68,0.63,,2.85,5.64,101.57,10.25
"Sector-12, Karnal, India",2022-01-30 00:00:00,01:00:00,29.6953,77.0027,,129.81,0.69,,2.91,5.57,108.72,12.52
"Sector-12, Karnal, India",2022-01-30 00:00:00,02:00:00,29.6953,77.0027,,154.59,0.8,,3.37,5.83,115.87,15.74
"Sector-12, Karnal, India",2022-01-30 00:00:00,03:00:00,29.6953,77.0027,,181.33,0.92,,4.01,5.89,121.59,20.5
"Sector-12, Karnal, India",2022-01-30 00:00:00,04:00:00,29.6953,77.0027,,202.8,1.0,,3.74,5.51,133.04,26.46
"Sector-12, Karnal, India",2022-01-30 00:00:00,05:00:00,29.6953,77.0027,,214.86,1.03,,2.85,5.7,145.91,28.13
"Sector-12, Karnal, India",2022-01-30 00:00:00,06:00:00,29.6953,77.0027,,218.97,1.03,,1.96,6.33,155.93,25.03
"Sector-12, Karnal, India",2022-01-30 00:00:00,07:00:00,29.6953,77.0027,,185.31,0.93,,1.28,6.78,157.36,18.12
"Sector-12, Karnal, India",2022-01-30 00:00:00,08:00:00,29.6953,77.0027,,162.3,0.85,,1.04,7.09,157.36,14.31
"Sector-12, Karnal, India",2022-01-30 00:00:00,09:00:00,29.6953,77.0027,,152.21,0.82,,1.01,7.54,157.36,12.4
"Sector-12, Karnal, India",2022-01-30 00:00:00,10:00:00,29.6953,77.0027,,152.82,0.83,,1.29,8.99,154.5,11.21
"Sector-12, Karnal, India",2022-01-30 00:00:00,11:00:00,29.6953,77.0027,,160.57,0.87,,1.93,11.02,150.2,10.61
"Sector-12, Karnal, India",2022-01-30 00:00:00,12:00:00,29.6953,77.0027,,167.28,0.91,,2.96,13.05,143.05,10.49
